age,educ,black,hisp,married,re74,re75,unem75,unem74,agesq,avgre,travgre,unem78,em78,Z_voucher,treat_itemC,re78_c
50,17,0,0,1,42.907898,44.758102,0,0,2500,43.833,0,0,1,0,0,52.273079
34,16,0,0,1,43.103897,21.3048,0,0,1156,32.20435,0,0,1,0,0,30.303118
28,16,0,0,1,43.103897,32.2258,0,0,784,37.664848,0,0,1,0,0,47.433868
37,12,0,0,0,43.103897,32.2258,0,0,1369,37.664848,0,0,1,0,1,53.443363
46,12,0,0,1,43.103897,35.806499,0,0,2116,39.4552,0,0,1,0,0,40.994114
32,12,0,1,1,43.103897,37.596802,0,0,1024,40.350349,0,0,1,0,0,47.242142
29,12,0,0,0,43.103897,37.596802,0,0,841,40.350349,0,0,1,1,1,40.056728
40,16,0,0,1,43.103897,39.3871,0,0,1600,41.245499,0,0,1,0,1,53.813538
44,15,0,0,1,43.103897,39.3871,0,0,1936,41.245499,0,0,1,0,0,49.701077
38,12,0,0,1,43.103897,41.177399,0,0,1444,42.140648,0,0,1,0,0,45.755058
51,12,0,0,1,43.103897,41.356499,0,0,2601,42.230198,0,0,1,0,1,53.575768
33,17,0,0,1,43.103897,43.236301,0,0,1089,43.170097,0,0,1,0,1,47.218155
31,16,0,0,0,43.103897,44.364201,0,0,961,43.734047,0,0,1,0,1,48.437622
43,17,0,0,1,43.103897,44.758102,0,0,1849,43.931,0,0,1,0,0,54.141266
45,16,0,0,1,43.103897,48.338699,0,0,2025,45.721298,0,0,1,0,0,63.448513
33,17,0,0,1,43.566299,42.967701,0,0,1089,43.266998,0,0,1,0,1,51.122173
25,12,0,0,1,43.691601,30.435499,0,0,625,37.063549,0,0,1,1,1,54.580029
51,12,0,0,1,44.0835,41.177399,0,0,2601,42.630447,0,0,1,1,1,43.932781
41,17,0,0,1,44.0835,43.8629,0,0,1681,43.973198,0,0,1,0,0,45.666634
42,12,0,0,1,44.475399,47.2323,0,0,1764,45.853851,0,0,1,1,1,42.908905
37,13,0,0,1,45.063103,35.806499,0,0,1369,40.434799,0,0,1,0,0,44.857655
29,17,0,0,1,45.063103,35.806499,0,0,841,40.434799,0,1,0,1,1,53.713928
37,15,0,1,1,45.063103,39.3871,0,0,1369,42.225101,0,0,1,0,1,46.699261
46,16,0,0,1,45.063103,46.011299,0,0,2116,45.537201,0,0,1,1,1,66.540092
40,12,0,0,1,45.063103,48.338699,0,0,1600,46.700901,0,0,1,0,1,56.324093
46,17,0,0,1,45.063103,57.290302,0,0,2116,51.176704,0,0,1,0,1,59.450195
47,12,0,0,1,45.063103,62.661301,0,0,2209,53.862202,0,1,0,1,1,60.2789
34,13,0,0,1,45.846802,42.072601,0,0,1156,43.959702,0,0,1,1,1,37.97636
52,17,0,0,1,46.042801,59.080601,0,0,2704,52.561699,0,0,1,1,1,49.376659
52,17,0,0,1,46.042801,59.080601,0,0,2704,52.561699,0,0,1,0,1,60.970119
50,12,0,0,1,47.0224,44.758102,0,0,2500,45.890251,0,0,1,0,1,55.806667
49,17,0,0,1,47.0224,46.548397,0,0,2401,46.7854,0,0,1,0,0,51.969318
49,17,0,0,1,47.0224,48.338699,0,0,2401,47.68055,0,0,1,0,1,50.31282
49,17,0,0,1,47.0224,48.338699,0,0,2401,47.68055,0,0,1,0,1,51.378166
53,12,0,0,1,47.649399,47.894699,0,0,2809,47.772049,0,0,1,1,1,52.118813
33,13,0,0,1,48.981701,32.2258,0,0,1089,40.603752,0,1,0,0,1,25.539007
54,15,0,0,1,48.981701,35.806499,0,0,2916,42.3941,0,0,1,0,0,50.193016
54,15,0,0,1,48.981701,35.806499,0,0,2916,42.3941,0,0,1,0,0,52.271236
44,17,0,0,1,48.981701,42.967701,0,0,1936,45.974701,0,0,1,0,1,57.613323
37,17,0,0,1,48.981701,44.758102,0,0,1369,46.869904,0,0,1,0,0,45.803539
55,16,0,0,1,48.981701,46.548397,0,0,3025,47.765049,0,0,1,0,0,43.164112
55,16,0,0,1,48.981701,46.548397,0,0,3025,47.765049,0,0,1,0,1,54.41478
37,17,0,0,1,48.981701,46.548397,0,0,1369,47.765049,0,0,1,0,0,60.853851
44,14,0,0,1,48.981701,48.338699,0,0,1936,48.660202,0,0,1,0,1,61.562725
41,13,0,0,1,48.981701,48.338699,0,0,1681,48.660202,0,0,1,1,1,52.507648
39,17,0,0,1,48.981701,48.338699,0,0,1521,48.660202,0,0,1,0,1,51.313984
48,16,0,0,1,48.981701,50.129002,0,0,2304,49.555351,0,0,1,1,1,34.390388
39,17,0,0,1,48.981701,50.129002,0,0,1521,49.555351,0,0,1,0,1,62.043064
45,12,0,0,1,48.981701,50.487103,0,0,2025,49.734402,0,0,1,0,1,45.641033
26,16,0,0,1,48.981701,53.709698,0,0,676,51.345699,0,0,1,0,0,56.27433
34,16,0,0,1,48.981701,62.661301,0,0,1156,55.821503,0,0,1,0,0,59.993404
47,16,0,0,1,48.981701,62.741898,0,0,2209,55.861801,0,0,1,0,0,58.115952
55,16,0,0,1,48.981701,71.6129,0,0,3025,60.297302,0,0,1,0,1,63.936638
37,16,0,0,1,49.9613,41.177399,0,0,1369,45.569351,0,0,1,0,0,48.985413
43,17,0,0,1,49.9613,48.338699,0,0,1849,49.150002,0,0,1,0,0,43.434296
43,16,0,0,1,49.9613,50.129002,0,0,1849,50.045151,0,0,1,1,1,58.627438
33,17,0,0,1,50.940899,39.3871,0,0,1089,45.164001,0,0,1,0,1,50.14711
36,14,0,0,1,50.940899,42.967701,0,0,1296,46.9543,0,0,1,0,0,54.091637
37,17,0,0,1,50.940899,44.758102,0,0,1369,47.849503,0,0,1,0,1,55.879192
44,12,0,0,1,50.940899,44.758102,0,0,1936,47.849503,0,0,1,0,1,48.789627
42,17,0,0,0,50.940899,50.129002,0,0,1764,50.53495,0,0,1,1,1,48.366623
47,16,0,0,1,50.940899,53.709698,0,0,2209,52.325298,0,0,1,0,0,57.303032
38,13,0,0,1,50.940899,73.403206,0,0,1444,62.17205,0,0,1,0,0,64.955299
28,16,0,0,1,51.920601,48.875801,0,0,784,50.398201,0,0,1,1,1,52.183449
44,17,0,0,1,51.920601,56.753201,0,0,1936,54.336899,0,0,1,1,1,58.839397
32,16,0,0,1,52.9002,48.338699,0,0,1024,50.61945,0,1,0,0,0,52.00631
47,17,0,0,1,52.9002,49.233898,0,0,2209,51.067047,0,0,1,0,1,60.656433
28,16,0,0,1,52.9002,59.080601,0,0,784,55.990402,0,0,1,0,0,67.774376
45,15,0,0,1,53.879799,51.919399,0,0,2025,52.899597,0,0,1,1,1,59.351173
52,16,0,0,1,53.879799,53.709698,0,0,2704,53.794746,0,0,1,1,1,49.847649
32,12,0,0,1,54.859501,39.3871,0,0,1024,47.123299,0,0,1,1,1,63.620773
33,17,0,0,1,54.859501,46.548397,0,0,1089,50.703949,0,0,1,1,1,53.099266
41,17,0,0,1,54.859501,52.9935,0,0,1681,53.926498,0,0,1,0,0,61.523449
42,16,0,0,1,54.859501,53.709698,0,0,1764,54.284599,0,0,1,0,1,49.032825
48,16,0,0,1,54.859501,53.709698,0,0,2304,54.284599,0,0,1,0,0,66.964149
48,16,0,0,1,54.859501,53.709698,0,0,2304,54.284599,0,0,1,0,0,53.881756
46,12,0,0,1,56.818699,48.338699,0,0,2116,52.578697,0,0,1,1,1,60.472538
48,14,0,0,1,56.818699,57.290302,0,0,2304,57.054501,0,0,1,0,0,41.594494
47,14,0,0,1,58.778,26.854801,0,0,2209,42.816399,0,0,1,0,1,39.867012
36,17,0,0,1,58.778,46.548397,0,0,1296,52.6632,0,0,1,1,1,55.161713
38,16,0,0,1,58.778,50.129002,0,0,1444,54.453499,0,0,1,1,1,63.616119
44,17,0,0,1,58.778,53.709698,0,0,1936,56.243851,0,0,1,0,0,59.132374
38,16,0,0,1,58.778,53.709698,0,0,1444,56.243851,0,0,1,0,0,50.057671
39,14,0,0,1,58.778,57.290302,0,0,1521,58.034149,0,0,1,0,0,58.556671
41,17,0,0,1,59.385399,59.438698,0,0,1681,59.412048,0,0,1,1,1,48.117577
47,16,0,0,1,60.737301,60.870998,0,0,2209,60.80415,0,0,1,0,0,64.385727
47,16,0,0,1,60.737301,60.870998,0,0,2209,60.80415,0,0,1,1,1,78.858154
46,16,0,0,1,62.696499,57.290302,0,0,2116,59.993401,0,0,1,0,0,58.438797
30,13,0,0,1,62.696499,75.193497,0,0,900,68.945,0,0,1,0,1,76.45565
52,17,0,0,1,63.676201,60.870998,0,0,2704,62.273598,0,0,1,0,1,68.678352
40,16,0,0,1,66.615105,57.290302,0,0,1600,61.952705,0,0,1,0,0,58.326164
51,12,0,0,0,67.594704,62.661301,0,0,2601,65.128006,0,0,1,1,1,68.627251
47,17,0,0,1,68.574295,38.671001,0,0,2209,53.62265,0,1,0,0,1,46.176601
53,16,0,0,1,68.574295,39.3871,0,0,2809,53.980698,0,0,1,0,1,55.900711
48,16,0,0,1,68.574295,59.080601,0,0,2304,63.827446,0,0,1,0,0,72.378212
28,15,0,0,1,68.574295,62.661301,0,0,784,65.617798,0,0,1,1,1,74.611328
42,17,0,0,1,68.574295,64.451599,0,0,1764,66.512947,0,0,1,0,1,78.473381
47,16,0,0,1,68.574295,71.6129,0,0,2209,70.093597,0,0,1,1,1,74.170059
50,14,0,0,1,70.5336,29.5403,0,0,2500,50.036949,0,0,1,1,1,65.658234
49,12,0,0,1,72.492897,71.433899,0,0,2401,71.963394,0,1,0,1,1,79.96418
48,15,0,0,1,73.472504,71.6129,0,0,2304,72.542702,0,0,1,0,0,70.172539
51,17,0,0,1,74.452103,0,1,0,2601,37.226051,0,1,0,0,0,57.706089
32,17,0,0,1,76.4114,64.451599,0,0,1024,70.431503,0,0,1,0,0,63.781296
47,16,0,0,1,78.370705,78.7742,0,0,2209,78.572449,0,0,1,0,1,75.510788
37,17,0,0,1,82.2892,85.040298,0,0,1369,83.664749,0,0,1,0,0,81.272438
55,17,0,0,1,88.167,98.467705,0,0,3025,93.317352,0,0,1,0,0,90.385712
49,16,0,0,1,94.0448,98.467705,0,0,2401,96.256256,0,0,1,0,0,96.881989
50,16,0,0,1,97.963295,34.016102,0,0,2500,65.9897,0,0,1,1,1,78.238808
28,16,0,0,1,97.963295,89.516098,0,0,784,93.7397,0,0,1,0,1,96.894791
42,16,0,0,1,103.841,93.096794,0,0,1764,98.468903,0,0,1,0,1,92.657295
45,12,0,0,1,137.149,156.653,0,0,2025,146.901,0,0,1,1,1,149.18925
53,6,0,0,1,0,0,1,1,2809,0,0,1,0,1,1,18.55278
53,7,0,1,0,0,0,1,1,2809,0,0,1,0,0,0,.66391993
47,8,0,0,0,0,0,1,1,2209,0,0,1,0,1,1,21.590555
55,8,0,0,1,0,0,1,1,3025,0,0,1,0,0,0,0
41,8,0,0,1,0,0,1,1,1681,0,0,1,0,1,0,1.3603505
45,8,0,0,1,0,0,1,1,2025,0,0,1,0,1,1,6.6013732
46,9,0,1,1,0,0,1,1,2116,0,0,1,0,1,1,2.7363412
48,9,0,0,1,0,0,1,1,2304,0,0,1,0,0,0,4.5490665
46,9,0,1,1,0,0,1,1,2116,0,0,1,0,0,1,2.4261079
54,9,0,0,1,0,0,1,1,2916,0,0,1,0,0,1,0
40,10,0,1,1,0,0,1,1,1600,0,0,1,0,1,1,14.064747
41,11,0,0,1,0,0,1,1,1681,0,0,0,1,0,1,0
52,8,0,0,1,0,0,1,1,2704,0,0,1,0,0,0,4.6721892
45,9,0,0,1,0,0,1,1,2025,0,0,1,0,0,0,13.523379
40,8,0,0,1,0,0,1,1,1600,0,0,1,0,0,1,7.9788299
37,10,0,0,1,0,0,1,1,1369,0,0,1,0,1,1,0
48,11,0,0,1,0,0,1,1,2304,0,0,0,1,1,1,.72857273
36,9,0,0,1,0,0,1,1,1296,0,0,1,0,0,1,3.5955598
40,7,0,0,1,0,0,1,1,1600,0,0,0,1,0,1,3.6243651
40,7,0,0,1,0,0,1,1,1600,0,0,0,1,1,1,0
38,11,0,0,1,0,0,1,1,1444,0,0,1,0,0,0,0
53,7,0,0,1,0,0,1,1,2809,0,0,1,0,1,1,0
52,7,0,0,1,0,0,1,1,2704,0,0,1,0,0,0,0
46,6,0,0,1,0,0,1,1,2116,0,0,1,0,0,1,0
40,8,0,0,1,0,0,1,1,1600,0,0,1,0,0,1,13.439726
53,8,0,0,1,0,0,1,1,2809,0,0,1,0,1,1,0
50,11,0,0,1,0,0,1,1,2500,0,0,0,1,1,1,3.4402149
33,11,0,0,1,0,0,1,1,1089,0,0,1,0,0,1,14.758361
33,11,0,0,1,0,0,1,1,1089,0,0,1,0,0,1,0
52,8,0,0,1,0,0,1,1,2704,0,0,1,0,0,0,0
50,8,0,0,1,0,0,1,1,2500,0,0,1,0,0,0,0
41,8,0,0,1,0,0,1,1,1681,0,0,0,1,0,1,1.1700907
53,9,0,0,1,0,0,1,1,2809,0,0,1,0,0,1,0
48,11,0,0,0,0,0,1,1,2304,0,0,1,0,0,0,0
31,9,0,0,1,0,0,1,1,961,0,0,1,0,1,1,0
42,8,0,0,1,0,0,1,1,1764,0,0,1,0,0,1,.89841342
54,10,0,0,1,0,0,1,1,2916,0,0,1,0,1,1,0
50,10,0,0,1,0,0,1,1,2500,0,0,1,0,0,0,0
48,6,0,1,1,0,0,1,1,2304,0,0,1,0,1,1,0
22,9,0,0,1,0,0,1,1,484,0,0,0,1,1,1,0
41,8,0,0,1,0,0,1,1,1681,0,0,1,0,1,1,0
41,8,0,0,1,0,0,1,1,1681,0,0,1,0,0,1,11.374509
45,9,0,0,1,0,.313306,0,1,2025,.156653,0,0,1,1,1,15.049755
46,8,0,0,1,0,8.9516106,0,1,2116,4.4758053,0,1,0,0,1,5.6249957
46,8,0,0,1,0,8.9516106,0,1,2116,4.4758053,0,1,0,0,1,14.141374
53,8,0,0,1,0,14.322599,0,1,2809,7.1612997,0,1,0,1,1,6.6785998
53,6,0,0,1,0,17.187099,0,1,2809,8.5935497,0,0,1,0,0,12.660522
34,11,0,0,1,0,19.693501,0,1,1156,9.8467503,0,0,1,0,0,11.96995
49,9,0,0,1,0,21.4839,0,1,2401,10.74195,0,0,1,0,0,16.523003
28,11,0,0,1,0,62.661301,0,1,784,31.33065,0,0,1,0,0,31.124092
54,8,0,0,1,.29389003,.53709698,0,0,2916,.41549349,0,0,1,0,0,5.59482
37,9,0,0,0,.94044799,3.5448401,0,0,1369,2.2426441,0,0,1,1,1,12.502738
38,2,0,0,0,1.0776,6.26613,0,0,1444,3.671865,0,0,1,1,1,23.213913
20,10,0,0,0,1.3812801,3.52335,0,0,400,2.4523151,0,0,1,0,0,13.20127
20,11,0,0,1,1.56741,3.2225802,0,0,400,2.3949952,0,0,1,0,0,15.905762
42,8,0,0,1,1.76334,0,1,0,1764,.88167,0,0,1,0,0,1.4686043
42,8,0,0,1,1.76334,0,1,0,1764,.88167,0,0,1,1,1,19.278433
55,7,0,0,0,2.9389,8.3429003,0,0,3025,5.6409001,0,1,0,1,1,1.1080525
20,10,0,0,0,2.9389,8.9516106,0,0,400,5.9452553,0,0,1,1,1,16.067097
52,0,0,0,1,3.13483,0,1,0,2704,1.567415,0,0,1,1,1,7.5233307
19,11,0,0,0,3.22103,12.5323,0,0,361,7.8766651,0,0,1,0,0,22.656843
51,7,0,0,1,3.2915702,8.9516106,0,0,2601,6.1215906,0,1,0,0,0,14.669498
23,11,0,1,0,3.52668,2.6854799,0,0,529,3.1060801,0,0,1,0,0,13.311319
20,11,0,0,0,3.84408,9.8467693,0,0,400,6.8454247,0,0,1,1,1,16.824867
40,10,0,0,1,3.91853,4.8338699,0,0,1600,4.3761997,0,0,1,1,1,8.8231878
19,11,0,0,0,4.11446,4.65484,0,0,361,4.3846502,0,0,1,1,1,15.055885
23,6,0,0,1,4.11446,7.1612902,0,0,529,5.6378751,0,0,1,1,1,16.196808
18,11,0,0,0,4.3515296,32.270599,0,0,324,18.311064,0,0,1,1,1,23.607119
47,4,0,0,1,4.7022405,8.5935497,0,0,2209,6.6478949,0,0,1,1,1,21.791082
51,7,0,0,1,4.7022405,8.9516106,0,0,2601,6.8269253,0,0,1,0,0,19.47595
19,9,0,0,1,4.8589802,6.0871,0,0,361,5.4730401,0,0,1,1,1,12.039713
19,10,0,0,0,5.09409,4.2967701,0,0,361,4.6954298,0,0,1,1,1,11.23899
52,8,0,0,1,5.29002,0,1,0,2704,2.64501,0,0,1,0,0,5.3150349
20,9,0,0,1,5.38798,8.9516106,0,0,400,7.169795,0,0,1,0,0,4.4492745
20,8,0,0,0,5.68187,3.5842299,0,0,400,4.63305,0,0,1,0,0,7.7246823
25,8,0,0,1,5.8778,0,1,0,625,2.9389,0,0,1,1,1,15.097604
25,9,0,0,0,5.8778,13.427401,0,0,625,9.6526003,0,0,1,1,1,34.29351
43,10,0,0,1,5.8778,17.9032,0,0,1849,11.8905,0,0,1,0,0,24.414268
22,11,0,0,1,6.44207,5.8185496,0,0,484,6.1303101,0,0,1,1,1,12.435522
55,8,0,0,1,6.66151,3.82055,0,0,3025,5.2410297,0,0,1,0,0,10.682957
20,11,0,0,1,6.66151,5.3709702,0,0,400,6.0162401,0,0,1,0,1,16.900175
22,11,0,0,1,6.8025699,1.7903199,0,0,484,4.2964449,0,0,1,0,1,12.48453
45,2,0,1,1,6.85743,7.1612902,0,0,2025,7.0093603,0,0,1,0,0,24.088755
29,10,0,0,1,7.34725,0,1,0,841,3.673625,0,1,0,0,1,13.100413
41,10,0,1,1,7.5627699,9.1342306,0,0,1681,8.3485003,0,0,1,1,1,28.476168
49,5,0,0,1,7.83707,8.0564499,0,0,2401,7.9467602,0,0,1,0,0,4.216979
39,8,0,0,1,7.83707,9.8467693,0,0,1521,8.8419199,0,1,0,1,1,12.714181
22,11,0,0,1,7.83707,13.9645,0,0,484,10.900785,0,0,1,1,1,18.963642
32,10,0,0,1,7.83707,16.1129,0,0,1024,11.974985,0,0,1,1,1,15.014388
40,11,0,0,1,8.0721798,0,1,0,1600,4.0360899,0,0,1,1,1,4.0970807
26,8,0,0,1,8.1505499,7.4477401,0,0,676,7.7991447,0,0,1,0,1,15.067709
33,10,0,0,1,8.2720194,2.61924,0,0,1089,5.4456296,0,1,0,0,0,12.569059
27,8,0,0,1,8.4248495,7.69839,0,0,729,8.0616198,0,0,1,0,0,27.505873
25,10,0,1,1,8.8167,8.0564499,0,0,625,8.4365749,0,0,1,0,1,22.850554
46,9,0,0,1,8.8167,14.322599,0,0,2116,11.56965,0,0,1,0,0,21.689648
23,9,0,0,1,9.0126295,0,1,0,529,4.5063148,0,0,1,0,0,26.344269
20,10,0,1,1,9.2085495,8.9516106,0,0,400,9.08008,0,0,1,1,1,31.648771
47,4,0,0,1,9.3555002,20.8841,0,0,2209,15.119801,0,0,1,1,1,26.186832
49,11,0,0,1,9.4044809,11.637099,0,0,2401,10.52079,0,0,1,1,1,9.6153088
27,10,0,0,1,9.4044809,11.8125,0,0,729,10.60849,0,0,1,0,0,15.67969
28,8,0,0,1,9.4044809,14.322599,0,0,784,11.863541,0,0,1,0,1,20.963434
34,10,0,0,1,9.7963305,2.32742,0,0,1156,6.0618753,0,0,1,0,0,17.669785
38,7,0,0,1,9.7963305,5.3709702,0,0,1444,7.5836506,0,0,1,0,0,26.958672
43,11,0,0,1,9.7963305,21.4839,0,0,1849,15.640116,0,0,1,0,0,20.963499
24,11,0,0,1,9.7963305,24.8855,0,0,576,17.340916,0,0,1,0,0,15.724337
37,7,0,0,1,9.7963305,29.7194,0,0,1369,19.757866,0,0,1,0,0,39.663601
21,11,0,1,1,9.99226,4.1141601,0,0,441,7.0532103,0,0,1,0,0,12.375544
27,6,0,0,1,9.99226,11.637099,0,0,729,10.81468,0,0,1,0,0,17.234129
47,8,0,1,1,10.286201,7.1612902,0,0,2209,8.7237453,0,0,1,0,1,19.722836
19,10,0,0,1,10.4311,6.9822598,0,0,361,8.7066803,0,0,1,0,0,29.611134
44,6,0,0,1,10.4507,13.427401,0,0,1936,11.939051,0,0,1,1,1,28.428982
25,10,0,0,1,10.58,8.6472597,0,0,625,9.6136303,0,0,1,0,0,18.535547
39,7,0,0,1,10.58,17.545198,0,0,1521,14.062599,0,1,0,0,1,25.107491
28,8,0,0,1,10.678,10.382099,0,0,784,10.53005,0,0,1,1,1,29.048185
29,8,0,0,1,10.776,8.9516106,0,0,841,9.8638058,0,0,1,1,1,26.382067
19,10,0,0,1,10.776,14.322599,0,0,361,12.549299,0,0,1,0,0,13.513474
42,6,0,1,1,10.776,22.5581,0,0,1764,16.667049,0,0,1,0,0,16.051977
54,10,0,0,1,10.776,32.2258,0,0,2916,21.5009,0,0,1,0,0,22.529478
33,10,0,0,1,10.9719,12.1742,0,0,1089,11.57305,0,0,1,1,1,10.435257
37,8,0,0,1,10.9719,13.427401,0,0,1369,12.19965,0,0,1,0,1,21.438278
21,11,0,0,0,11.1678,5.3709702,0,0,441,8.2693853,0,0,1,0,1,20.670797
23,9,0,0,1,11.1678,11.9952,0,0,529,11.5815,0,0,1,0,0,21.513239
35,8,0,0,1,11.1678,18.7966,0,0,1225,14.982201,0,0,1,0,1,18.813065
31,8,0,0,1,11.1678,19.335501,0,0,961,15.25165,0,0,1,0,0,19.71591
27,9,0,0,1,11.749701,2.32742,0,0,729,7.0385604,0,0,1,0,1,18.608418
46,10,0,0,1,11.7556,7.1612902,0,0,2116,9.4584446,0,0,1,0,1,21.061743
46,10,0,0,1,11.7556,7.1612902,0,0,2116,9.4584446,0,0,1,0,1,13.966497
53,2,0,0,1,11.7556,8.5935497,0,0,2809,10.174575,0,1,0,1,1,32.238087
48,8,0,0,1,11.7556,8.8441906,0,0,2304,10.299895,0,0,1,1,1,0
48,8,0,0,1,11.7556,8.8441906,0,0,2304,10.299895,0,0,1,1,1,24.782249
43,9,0,0,1,11.7556,10.7419,0,0,1849,11.248751,0,0,1,1,1,29.904194
34,10,0,0,1,11.7556,12.1742,0,0,1156,11.9649,0,0,1,1,1,18.28294
45,0,0,1,1,11.7556,16.1129,0,0,2025,13.93425,0,0,1,1,1,23.46456
41,9,0,0,1,11.9515,12.8903,0,0,1681,12.4209,0,0,1,0,1,10.836331
51,8,0,0,1,11.9868,1.54684,0,0,2601,6.76682,0,1,0,0,0,15.648185
26,10,0,0,0,12.0005,14.322599,0,0,676,13.16155,0,0,1,0,1,20.902782
53,4,0,0,1,12.039701,2.6604199,0,0,2809,7.3500605,0,0,1,1,1,21.003317
30,9,0,0,1,12.1788,11.4939,0,0,900,11.836349,0,0,1,1,1,27.812119
53,8,0,0,1,12.2356,0,1,0,2809,6.1177998,0,0,1,0,0,.50559342
45,11,0,0,1,12.3826,21.4839,0,0,2025,16.93325,0,1,0,0,0,24.299812
45,11,0,0,1,12.3826,21.4839,0,0,2025,16.93325,0,1,0,0,1,27.099705
49,6,0,1,1,12.5393,16.471001,0,0,2401,14.50515,0,0,1,0,0,20.096354
49,6,0,1,1,12.5393,16.471001,0,0,2401,14.50515,0,0,1,1,1,32.238102
37,11,0,0,1,12.7352,0,1,0,1369,6.3676,0,1,0,0,0,10.195784
33,9,0,0,1,12.7352,6.26613,0,0,1089,9.5006647,0,0,1,1,1,8.8962975
33,9,0,0,1,12.7352,6.26613,0,0,1089,9.5006647,0,0,1,1,1,8.856925
20,11,0,0,1,12.7352,7.1612902,0,0,400,9.948245,0,0,1,0,0,14.693113
44,8,0,0,1,12.7352,10.3123,0,0,1936,11.52375,0,0,1,0,0,8.7052565
28,9,0,0,1,12.7352,12.5323,0,0,784,12.63375,0,0,1,1,1,29.066992
25,11,0,0,1,12.7352,21.4839,0,0,625,17.10955,0,0,1,0,0,23.213774
35,7,0,0,1,13.1271,12.7113,0,0,1225,12.9192,0,0,1,0,1,27.977808
35,7,0,0,1,13.1271,12.7113,0,0,1225,12.9192,0,0,1,0,0,18.844618
30,8,0,0,1,13.3034,17.9032,0,0,900,15.6033,0,0,1,0,0,15.408523
41,9,0,0,1,13.5189,13.9645,0,0,1681,13.7417,0,0,1,0,0,22.23011
40,10,0,0,0,13.6169,10.7419,0,0,1600,12.1794,0,0,1,0,0,23.488142
20,11,0,0,0,13.7149,6.19452,0,0,400,9.95471,0,0,1,1,1,27.849688
19,11,0,0,1,13.7149,6.4165201,0,0,361,10.06571,0,0,1,0,0,15.706403
39,7,0,0,1,13.7149,6.6241899,0,0,1521,10.169545,0,1,0,0,0,19.957069
22,11,0,0,1,13.7149,8.5935497,0,0,484,11.154224,0,0,1,1,1,22.002375
37,11,0,0,1,13.7149,9.2595501,0,0,1369,11.487225,0,1,0,0,0,18.544111
52,10,0,0,1,13.7149,12.1742,0,0,2704,12.94455,0,0,1,0,1,26.27626
31,11,0,0,1,13.7149,13.7855,0,0,961,13.7502,0,0,1,0,0,31.53215
21,10,0,0,1,13.7149,14.0809,0,0,441,13.8979,0,0,1,0,1,28.371332
52,8,0,0,1,13.7149,14.322599,0,0,2704,14.018749,0,0,1,0,0,13.484823
20,11,0,0,0,13.7149,14.322599,0,0,400,14.018749,0,0,1,0,0,31.162683
52,5,0,0,1,13.7149,14.322599,0,0,2704,14.018749,0,0,1,1,1,1.3088659
45,3,0,1,1,13.7149,16.1129,0,0,2025,14.9139,0,0,1,0,0,18.407373
32,7,0,0,1,13.7149,17.008101,0,0,1024,15.3615,0,0,1,1,1,29.293434
28,6,0,0,1,13.7345,6.39503,0,0,784,10.064765,0,0,1,1,1,10.202727
44,9,0,0,1,14.051901,13.9054,0,0,1936,13.978651,0,0,1,0,0,20.667336
28,11,0,0,1,14.1067,10.7419,0,0,784,12.4243,0,0,1,0,0,19.245768
53,8,0,0,1,14.1067,14.322599,0,0,2809,14.214649,0,0,1,1,1,28.215075
53,7,0,0,1,14.1067,14.322599,0,0,2809,14.214649,0,0,1,0,0,31.293676
52,4,0,0,1,14.1067,15.0745,0,0,2704,14.5906,0,0,1,1,0,11.018078
23,11,0,1,1,14.2635,8.4145193,0,0,529,11.33901,0,0,1,1,1,28.989588
25,9,0,0,1,14.2635,12.8903,0,0,625,13.5769,0,0,1,0,0,27.486555
54,8,0,1,1,14.3026,0,1,0,2916,7.1513,0,0,1,0,0,10.328702
54,8,0,1,1,14.3026,0,1,0,2916,7.1513,0,0,1,1,1,18.341757
40,10,0,0,1,14.3026,24.169401,0,0,1600,19.236,0,0,1,0,0,32.917194
40,10,0,0,1,14.3026,24.169401,0,0,1600,19.236,0,0,1,0,0,21.455687
21,11,0,0,1,14.400599,11.458099,0,0,441,12.92935,0,1,0,0,0,16.338022
51,8,0,0,1,14.4653,21.752399,0,0,2601,18.108849,0,1,0,0,1,32.413246
46,8,0,0,1,14.4986,10.7419,0,0,2116,12.620251,0,0,1,0,0,19.489834
39,8,0,0,1,14.6945,12.5323,0,0,1521,13.6134,0,0,1,1,1,28.991814
19,8,0,0,1,14.6945,12.5323,0,0,361,13.6134,0,0,1,1,1,19.391809
49,10,0,0,1,14.6945,14.322599,0,0,2401,14.50855,0,0,1,0,0,23.107393
38,11,0,0,1,14.6945,14.322599,0,0,1444,14.50855,0,0,1,0,1,8.1728849
24,11,0,0,1,14.6945,15.5758,0,0,576,15.13515,0,0,1,1,1,42.630474
20,11,0,0,1,14.6945,17.008101,0,0,400,15.8513,0,1,0,1,1,7.5039892
31,10,0,0,1,14.8904,12.5323,0,0,961,13.711349,0,0,1,0,1,23.042471
29,9,0,0,1,14.8904,19.693501,0,0,841,17.29195,0,0,1,0,0,25.019985
45,4,0,0,1,15.0041,13.5868,0,0,2025,14.29545,0,0,1,0,1,15.987301
28,9,0,0,0,15.0864,13.248401,0,0,784,14.1674,0,0,1,0,0,21.613337
43,3,0,0,1,15.0864,15.933901,0,0,1849,15.510151,0,0,1,1,1,23.73947
50,7,0,0,1,15.1608,15.933901,0,0,2500,15.54735,0,0,1,0,0,18.973568
